Release,Date,Position,Company,Commit_Count
3.0,2011-07-21,19,Wolfson Microelectronics,106
3.0,2011-07-21,20,Samsung,103
3.0,2011-07-21,21,Consultants,95
3.0,2011-07-21,22,Linaro,93
3.0,2011-07-21,23,Marvell,92
3.0,2011-07-21,24,New Dream Network,80
3.0,2011-07-21,25,MathEmbedded Consulting,75
3.0,2011-07-21,26,QLogic,69
3.0,2011-07-21,27,OpenWrt,64
3.0,2011-07-21,28,Freescale,63
3.0,2011-07-21,29,Linutronix,55
3.0,2011-07-21,30,ST-Ericsson,54
3.0,2011-07-21,31,ProFUSION,53
3.0,2011-07-21,33,Pengutronix,50
3.0,2011-07-21,34,Emulex,48
3.0,2011-07-21,35,HP,46
3.0,2011-07-21,36,NTT,44
3.0,2011-07-21,37,LSI,41
3.0,2011-07-21,38,Gaisler Research,40
3.0,2011-07-21,38,Linux Foundation,40
3.0,2011-07-21,40,NVIDIA,39
3.0,2011-07-21,41,Ericsson,35
3.0,2011-07-21,42,Canonical,33
3.0,2011-07-21,43,Cozybit,32
3.0,2011-07-21,44,Citrix,30
3.0,2011-07-21,44,Vyatta,30
3.0,2011-07-21,44,Code Aurora Forum,30
3.0,2011-07-21,44,Panasas,30
3.0,2011-07-21,48,Astaro,29
3.0,2011-07-21,48,ARM,29
3.0,2011-07-21,50,Tilera,28
3.0,2011-07-21,51,Parallels,27
3.0,2011-07-21,51,NetApp,27
3.0,2011-07-21,53,ST Microelectronics,25
3.0,2011-07-21,54,Cisco,24
3.0,2011-07-21,54,Tao Bao,24
3.0,2011-07-21,54,Tieto,24
3.0,2011-07-21,57,Atmel,22
3.0,2011-07-21,58,ENAC,20
3.0,2011-07-21,58,Rowland Institute  Harvard,20
3.0,2011-07-21,60,LinBit,19
3.0,2011-07-21,61,CompuLab,18
3.0,2011-07-21,62,Lundinova AB,17
3.0,2011-07-21,62,DENX Software Engineering,17
3.0,2011-07-21,62,Motorola,17
3.0,2011-07-21,62,SlimLogic Ltd,17
3.0,2011-07-21,66,Solarflare Communications,16
3.0,2011-07-21,66,Ideas on board,16
3.0,2011-07-21,68,VIA Technologies  Inc.,15
3.0,2011-07-21,68,RisingTide Systems,15
3.0,2011-07-21,70,STRATO,14
3.0,2011-07-21,70,Etersoft,14
3.0,2011-07-21,72,MontaVista,13
3.0,2011-07-21,73,OKI SEMICONDUCTOR,11
3.0,2011-07-21,74,XMission,10
3.0,2011-07-21,74,Viprinet,10
3.0,2011-07-21,76,Bitmer,9
3.0,2011-07-21,76,Hansen Partnership,9
3.0,2011-07-21,76,Secret Lab,9
3.0,2011-07-21,76,Open Grid Computing,9
3.0,2011-07-21,76,General Electric,9
3.0,2011-07-21,76,Fixstars Technologies,9
3.0,2011-07-21,76,SGI,9
3.0,2011-07-21,83,AudioScience,8
3.0,2011-07-21,83,VMWare,8
3.0,2011-07-21,83,ENEA AB,8
3.0,2011-07-21,83,OMICRON electronics,8
3.0,2011-07-21,83,secunet Security Networks AG,8
3.0,2011-07-21,88,Open Nandra,7
3.0,2011-07-21,88,Fusion-io,7
3.0,2011-07-21,88,NetLogic Microsystems,7
3.0,2011-07-21,91,Realtek,6
3.0,2011-07-21,91,Zoho,6
3.0,2011-07-21,91,KFKI Research Institute,6
3.0,2011-07-21,91,Openwall,6
3.0,2011-07-21,91,CTERA Networks,6
3.0,2011-07-21,91,Bluewater Systems,6
3.0,2011-07-21,91,Nanometrics,6
3.0,2011-07-21,91,OLPC,6
3.0,2011-07-21,99,Miracle Linux,5
3.0,2011-07-21,99,igalia,5
3.0,2011-07-21,99,Cavium,5
3.0,2011-07-21,99,Avionic Design Development GmbH,5
3.0,2011-07-21,103,NEC,4
3.0,2011-07-21,103,Candela Tech.,4
3.0,2011-07-21,103,VA LINUX,4
3.0,2011-07-21,103,Siemens,4
3.0,2011-07-21,103,Ksplice,4
3.0,2011-07-21,103,Savoir-faire Linux,4
3.0,2011-07-21,103,ONELAN,4
3.0,2011-07-21,103,PHYTEC,4
3.0,2011-07-21,103,Voltaire,4
3.0,2011-07-21,103,Tonian Systems Inc.,4
3.0,2011-07-21,113,Collabora Multimedia,3
3.0,2011-07-21,113,Chelsio,3
3.0,2011-07-21,113,Myricom,3
3.0,2011-07-21,113,SYS TEC electronic GmbH,3
3.0,2011-07-21,113,Facebook,3
3.0,2011-07-21,113,Brocade,3
3.0,2011-07-21,113,Atomide,3
3.0,2011-07-21,113,MEV Limited,3
3.0,2011-07-21,113,GNU,3
3.0,2011-07-21,113,Sensoray,3
3.0,2011-07-21,113,VSR,3
3.0,2011-07-21,113,Eleven Musicproduction,3
3.0,2011-07-21,126,US National Security Agency,2
3.0,2011-07-21,126,Signal 11,2
3.0,2011-07-21,126,Volkswagen,2
3.0,2011-07-21,126,Virtual Computer,2
3.0,2011-07-21,126,DELL,2
3.0,2011-07-21,126,ACM,2
3.0,2011-07-21,126,GRAMMER EiA ELECTRONICS,2
3.0,2011-07-21,126,ISEE,2
3.0,2011-07-21,126,Tk Open Systems,2
3.0,2011-07-21,126,DiBcom,2
3.0,2011-07-21,126,Logitech,2
3.0,2011-07-21,126,IXIA,2
3.0,2011-07-21,126,Embedded Solutions,2
3.0,2011-07-21,126,London Internet Exchange,2
3.0,2011-07-21,126,Alcatel-Lucent,2
